Mix,Name,CSMILES,Enzyme_name,single_double,CosineScore_single,RT_single,AUC_single,Adduct_single,C-gly_single,MoNA_DB#_single,CosineScore_double,RT_double,AUC_double,Adduct_double,C-gly_double,MoNA_DB#_double
7,"3,7-DIHYDROXYFLAVONE",O=c1c(O)c(-c2ccccc2)oc2cc(O)ccc12,73B5,single_and_double,0.927,408.3,13689.0,M+Glu+H,False,VF-NPL-QEHF014545,0.961,273.47,1541090.0,M+2Glu+H,False,VF-NPL-QEHF014546
7,"3,7-DIHYDROXYFLAVONE",O=c1c(O)c(-c2ccccc2)oc2cc(O)ccc12,73C2,single,0.879,353.94,20641.0,M+Glu+H,False,VF-NPL-QEHF014546,,,,,,
7,"3,7-DIHYDROXYFLAVONE",O=c1c(O)c(-c2ccccc2)oc2cc(O)ccc12,73C3,single_and_double,0.943,407.77,8544.0,M+Glu+H,False,VF-NPL-QEHF014545,0.962,274.53,73903.0,M+2Glu+H,False,VF-NPL-QEHF014546
7,"3,7-DIHYDROXYFLAVONE",O=c1c(O)c(-c2ccccc2)oc2cc(O)ccc12,73C4,single,0.926,405.35,14417.0,M+Glu+H,False,VF-NPL-QEHF014545,,,,,,
7,"3,7-DIHYDROXYFLAVONE",O=c1c(O)c(-c2ccccc2)oc2cc(O)ccc12,73C5,single_and_double,0.924,359.31,712011.0,M+Glu+H,False,VF-NPL-QEHF014546,0.962,272.78,883046.0,M+2Glu+H,False,VF-NPL-QEHF014546
7,"3,7-DIHYDROXYFLAVONE",O=c1c(O)c(-c2ccccc2)oc2cc(O)ccc12,73C6,single,0.923,386.79,957506.0,M+Glu+H,False,VF-NPL-QEHF014546,,,,,,
7,"3,7-DIHYDROXYFLAVONE",O=c1c(O)c(-c2ccccc2)oc2cc(O)ccc12,73D1,single,0.916,384.67,102484.0,M+Glu+H,False,VF-NPL-QEHF014546,,,,,,
7,"3,7-DIHYDROXYFLAVONE",O=c1c(O)c(-c2ccccc2)oc2cc(O)ccc12,74C1,single,0.921,351.65,312265.0,M+Glu+H,False,VF-NPL-QEHF014546,,,,,,
7,"3,7-DIHYDROXYFLAVONE",O=c1c(O)c(-c2ccccc2)oc2cc(O)ccc12,74D1,single,0.914,388.22,143789.0,M+Glu+H,False,VF-NPL-QEHF014546,,,,,,
7,"3,7-DIHYDROXYFLAVONE",O=c1c(O)c(-c2ccccc2)oc2cc(O)ccc12,74F2,single_and_double,0.951,408.32,24689.0,M+Glu+H,False,VF-NPL-QEHF014545,0.961,274.87,242023.0,M+2Glu+H,False,VF-NPL-QEHF014546
7,"3,7-DIHYDROXYFLAVONE",O=c1c(O)c(-c2ccccc2)oc2cc(O)ccc12,75D1,single,0.917,383.13,58407.0,M+Glu+H,False,VF-NPL-QEHF014546,,,,,,
7,"3,7-DIHYDROXYFLAVONE",O=c1c(O)c(-c2ccccc2)oc2cc(O)ccc12,76C1,single,0.918,383.04,19478.0,M+Glu+H,False,VF-NPL-QEHF014546,,,,,,
7,"3,7-DIHYDROXYFLAVONE",O=c1c(O)c(-c2ccccc2)oc2cc(O)ccc12,76C2,single,0.878,384.01,11739.0,M+Glu+H,False,VF-NPL-QEHF014546,,,,,,
7,"3,7-DIHYDROXYFLAVONE",O=c1c(O)c(-c2ccccc2)oc2cc(O)ccc12,76C3,single,0.892,383.56,7689.0,M+Glu+H,False,VF-NPL-QEHF014546,,,,,,
7,"3,7-DIHYDROXYFLAVONE",O=c1c(O)c(-c2ccccc2)oc2cc(O)ccc12,76D1,single,0.907,353.38,140130.0,M+Glu+H,False,VF-NPL-QEHF014546,,,,,,
7,"3,7-DIHYDROXYFLAVONE",O=c1c(O)c(-c2ccccc2)oc2cc(O)ccc12,76E2,single,0.899,383.35,27750.0,M+Glu+H,False,VF-NPL-QEHF014546,,,,,,
7,"3,7-DIHYDROXYFLAVONE",O=c1c(O)c(-c2ccccc2)oc2cc(O)ccc12,76E3,single,0.858,356.16,10414.0,M+Glu+H,False,VF-NPL-QEHF014546,,,,,,
7,"3,7-DIHYDROXYFLAVONE",O=c1c(O)c(-c2ccccc2)oc2cc(O)ccc12,76E4,single,0.925,385.9,84125.0,M+Glu+H,False,VF-NPL-QEHF014546,,,,,,
7,"3,7-DIHYDROXYFLAVONE",O=c1c(O)c(-c2ccccc2)oc2cc(O)ccc12,76E6,single,0.918,387.43,370290.0,M+Glu+H,False,VF-NPL-QEHF014546,,,,,,
7,"3,7-DIHYDROXYFLAVONE",O=c1c(O)c(-c2ccccc2)oc2cc(O)ccc12,76E7,single_and_double,0.895,354.72,2263698.0,M+Glu+H,False,VF-NPL-QEHF014546,0.964,273.84,65930.0,M+2Glu+H,False,VF-NPL-QEHF014546
7,"3,7-DIHYDROXYFLAVONE",O=c1c(O)c(-c2ccccc2)oc2cc(O)ccc12,76E9,single_and_double,0.918,386.13,30487.0,M+Glu+H,False,VF-NPL-QEHF014546,0.965,272.77,300169.0,M+2Glu+H,False,VF-NPL-QEHF014546
7,"3,7-DIHYDROXYFLAVONE",O=c1c(O)c(-c2ccccc2)oc2cc(O)ccc12,76F1,single_and_double,0.927,384.35,30783.0,M+Glu+H,False,VF-NPL-QEHF014546,0.964,273.31,223123.0,M+2Glu+H,False,VF-NPL-QEHF014546
7,"3,7-DIHYDROXYFLAVONE",O=c1c(O)c(-c2ccccc2)oc2cc(O)ccc12,76F2,single,0.895,381.56,10936.0,M+Glu+H,False,VF-NPL-QEHF014546,,,,,,
7,"3,7-DIHYDROXYFLAVONE",O=c1c(O)c(-c2ccccc2)oc2cc(O)ccc12,78D1,single,0.907,361.41,848952.0,M+Glu+H,False,VF-NPL-QEHF014546,,,,,,
7,"3,7-DIHYDROXYFLAVONE",O=c1c(O)c(-c2ccccc2)oc2cc(O)ccc12,78D2,single_and_double,0.905,355.66,19793.0,M+Glu+H,False,VF-NPL-QEHF014546,0.961,276.38,2209507.0,M+2Glu+H,False,VF-NPL-QEHF014546
7,"3,7-DIHYDROXYFLAVONE",O=c1c(O)c(-c2ccccc2)oc2cc(O)ccc12,78D3,single,0.924,384.46,13883.0,M+Glu+H,False,VF-NPL-QEHF014546,,,,,,
7,"3,7-DIHYDROXYFLAVONE",O=c1c(O)c(-c2ccccc2)oc2cc(O)ccc12,79B1,single_and_double,0.966,384.42,12522.0,M+Glu+H,False,VF-NPL-QEHF014545,0.961,275.68,78777.0,M+2Glu+H,False,VF-NPL-QEHF014546
7,"3,7-DIHYDROXYFLAVONE",O=c1c(O)c(-c2ccccc2)oc2cc(O)ccc12,79B10,single,0.915,354.42,2333212.0,M+Glu+H,False,VF-NPL-QEHF014546,,,,,,
7,"3,7-DIHYDROXYFLAVONE",O=c1c(O)c(-c2ccccc2)oc2cc(O)ccc12,79B11,single,0.912,381.86,241244.0,M+Glu+H,False,VF-NPL-QEHF014546,,,,,,
7,"3,7-DIHYDROXYFLAVONE",O=c1c(O)c(-c2ccccc2)oc2cc(O)ccc12,79B3,single,0.902,360.36,84430.0,M+Glu+H,False,VF-NPL-QEHF014546,,,,,,
7,"3,7-DIHYDROXYFLAVONE",O=c1c(O)c(-c2ccccc2)oc2cc(O)ccc12,79B6,single,0.934,382.21,6020.0,M+Glu+H,False,VF-NPL-QEHF014546,,,,,,
7,"3,7-DIHYDROXYFLAVONE",O=c1c(O)c(-c2ccccc2)oc2cc(O)ccc12,79B7,single,0.888,358.74,29501.0,M+Glu+H,False,VF-NPL-QEHF014546,,,,,,
7,"3,7-DIHYDROXYFLAVONE",O=c1c(O)c(-c2ccccc2)oc2cc(O)ccc12,80A2,single,0.869,335.56,9052.0,M+Glu+H,False,VF-NPL-QEHF014546,,,,,,
7,"3,7-DIHYDROXYFLAVONE",O=c1c(O)c(-c2ccccc2)oc2cc(O)ccc12,80B1,single,0.877,352.98,70700.0,M+Glu+H,False,VF-NPL-QEHF014546,,,,,,
7,"3,7-DIHYDROXYFLAVONE",O=c1c(O)c(-c2ccccc2)oc2cc(O)ccc12,82A1,single,0.957,408.86,8994.0,M+Glu+H,False,VF-NPL-QEHF014545,,,,,,
7,"3,7-DIHYDROXYFLAVONE",O=c1c(O)c(-c2ccccc2)oc2cc(O)ccc12,84A1,single,0.918,387.21,107976.0,M+Glu+H,False,VF-NPL-QEHF014546,,,,,,
7,"3,7-DIHYDROXYFLAVONE",O=c1c(O)c(-c2ccccc2)oc2cc(O)ccc12,84A2,single,0.898,386.44,29186.0,M+Glu+H,False,VF-NPL-QEHF014546,,,,,,
7,"3,7-DIHYDROXYFLAVONE",O=c1c(O)c(-c2ccccc2)oc2cc(O)ccc12,84A3,single,0.904,387.21,381972.0,M+Glu+H,False,VF-NPL-QEHF014546,,,,,,
7,"3,7-DIHYDROXYFLAVONE",O=c1c(O)c(-c2ccccc2)oc2cc(O)ccc12,84A4,single,0.893,387.42,28837.0,M+Glu+H,False,VF-NPL-QEHF014546,,,,,,
7,"3,7-DIHYDROXYFLAVONE",O=c1c(O)c(-c2ccccc2)oc2cc(O)ccc12,84B2,single,0.951,407.96,74340.0,M+Glu+H,False,VF-NPL-QEHF014545,,,,,,
7,"3,7-DIHYDROXYFLAVONE",O=c1c(O)c(-c2ccccc2)oc2cc(O)ccc12,85A1,single,0.905,356.79,227115.0,M+Glu+H,False,VF-NPL-QEHF014546,,,,,,
7,"3,7-DIHYDROXYFLAVONE",O=c1c(O)c(-c2ccccc2)oc2cc(O)ccc12,85A2,single,0.913,384.17,169554.0,M+Glu+H,False,VF-NPL-QEHF014546,,,,,,
7,"3,7-DIHYDROXYFLAVONE",O=c1c(O)c(-c2ccccc2)oc2cc(O)ccc12,86A2,single,0.901,356.93,130588.0,M+Glu+H,False,VF-NPL-QEHF014546,,,,,,
7,"3,7-DIHYDROXYFLAVONE",O=c1c(O)c(-c2ccccc2)oc2cc(O)ccc12,87A1,single,0.895,356.29,10176.0,M+Glu+H,False,VF-NPL-QEHF014546,,,,,,
7,"3,7-DIHYDROXYFLAVONE",O=c1c(O)c(-c2ccccc2)oc2cc(O)ccc12,87A2,single,0.91,381.6,804240.0,M+Glu+H,False,VF-NPL-QEHF014546,,,,,,
7,"3,7-DIHYDROXYFLAVONE",O=c1c(O)c(-c2ccccc2)oc2cc(O)ccc12,89A1,single,0.93,363.94,41215.0,M+Glu+H,False,VF-NPL-QEHF014546,,,,,,
7,"3,7-DIHYDROXYFLAVONE",O=c1c(O)c(-c2ccccc2)oc2cc(O)ccc12,90A2,single_and_double,0.922,393.71,100222.0,M+Glu+H,False,VF-NPL-QEHF014546,0.962,275.0,264829.0,M+2Glu+H,False,VF-NPL-QEHF014546
7,"3,7-DIHYDROXYFLAVONE",O=c1c(O)c(-c2ccccc2)oc2cc(O)ccc12,90A4,single,0.914,382.89,85939.0,M+Glu+H,False,VF-NPL-QEHF014546,,,,,,
7,"3,7-DIHYDROXYFLAVONE",O=c1c(O)c(-c2ccccc2)oc2cc(O)ccc12,91A1,single,0.946,408.62,28581.0,M+Glu+H,False,VF-NPL-QEHF014545,,,,,,
7,"3,7-DIHYDROXYFLAVONE",O=c1c(O)c(-c2ccccc2)oc2cc(O)ccc12,91B1,single,0.915,380.05,119045.0,M+Glu+H,False,VF-NPL-QEHF014546,,,,,,
7,5-DEMETHYLNOBILETIN,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)c(OC)c3o2)cc1OC,71B1,single,0.954,423.92,940245.0,M+Glu+H,False,VF-NPL-QEHF014415,,,,,,
7,5-DEMETHYLNOBILETIN,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)c(OC)c3o2)cc1OC,71B8,single,0.875,423.22,59156.0,M+Glu+H,False,VF-NPL-QEHF014415,,,,,,
7,5-DEMETHYLNOBILETIN,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)c(OC)c3o2)cc1OC,71C1,single,0.907,424.58,81163.0,M+Glu+H,False,VF-NPL-QEHF014415,,,,,,
7,5-DEMETHYLNOBILETIN,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)c(OC)c3o2)cc1OC,71C2,single,0.947,423.15,160181.0,M+Glu+H,False,VF-NPL-QEHF014415,,,,,,
7,5-DEMETHYLNOBILETIN,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)c(OC)c3o2)cc1OC,71D1,single,0.867,423.13,39277.0,M+Glu+H,False,VF-NPL-QEHF014415,,,,,,
7,5-DEMETHYLNOBILETIN,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)c(OC)c3o2)cc1OC,73B3,single,0.94,425.96,307777.0,M+Glu+H,False,VF-NPL-QEHF014415,,,,,,
7,5-DEMETHYLNOBILETIN,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)c(OC)c3o2)cc1OC,73B4,single,0.904,426.08,276226.0,M+Glu+H,False,VF-NPL-QEHF014415,,,,,,
7,5-DEMETHYLNOBILETIN,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)c(OC)c3o2)cc1OC,73C5,single,0.942,425.57,161227.0,M+Glu+H,False,VF-NPL-QEHF014415,,,,,,
7,ALPHA-MANGOSTIN,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1C=CC(C)C,71B1,single_and_double,0.887,681.83,833296.0,M+Glu+H,False,VF-NPL-QTOF006601,0.934,550.33,1660633.0,M+2Glu+H,False,VF-NPL-QTOF006601
7,ALPHA-MANGOSTIN,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1C=CC(C)C,71B2,single_and_double,0.881,671.1,7303367.0,M+Glu+H,False,VF-NPL-QTOF006601,0.941,552.58,2506059.0,M+2Glu+H,False,VF-NPL-QTOF006601
7,ALPHA-MANGOSTIN,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1C=CC(C)C,71B8,single_and_double,0.881,674.73,4020503.0,M+Glu+H,False,VF-NPL-QTOF006601,0.945,549.4,335755.0,M+2Glu+H,False,VF-NPL-QTOF006601
7,ALPHA-MANGOSTIN,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1C=CC(C)C,71C1,single,0.877,674.78,7309654.0,M+Glu+H,False,VF-NPL-QTOF006601,,,,,,
7,ALPHA-MANGOSTIN,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1C=CC(C)C,71C2,single_and_double,0.877,669.49,13225767.0,M+Glu+H,False,VF-NPL-QTOF006601,0.935,549.76,848893.0,M+2Glu+H,False,VF-NPL-QTOF006601
7,ALPHA-MANGOSTIN,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1C=CC(C)C,71C3,single,0.882,678.91,342718.0,M+Glu+H,False,VF-NPL-QTOF006601,,,,,,
7,ALPHA-MANGOSTIN,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1C=CC(C)C,71C4,single,0.87,672.89,578408.0,M+Glu+H,False,VF-NPL-QTOF006601,,,,,,
7,ALPHA-MANGOSTIN,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1C=CC(C)C,71C5,single_and_double,0.879,674.34,5793449.0,M+Glu+H,False,VF-NPL-QTOF006601,0.934,547.93,477131.0,M+2Glu+H,False,VF-NPL-QTOF006601
7,ALPHA-MANGOSTIN,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1C=CC(C)C,71D1,single_and_double,0.876,668.61,1662803.0,M+Glu+H,False,VF-NPL-QTOF006601,0.936,548.59,3377139.0,M+2Glu+H,False,VF-NPL-QTOF006601
7,ALPHA-MANGOSTIN,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1C=CC(C)C,72B1,single,0.865,670.69,357981.0,M+Glu+H,False,VF-NPL-QTOF006601,,,,,,
7,ALPHA-MANGOSTIN,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1C=CC(C)C,72E1,single_and_double,0.871,669.82,288581.0,M+Glu+H,False,VF-NPL-QTOF006601,0.926,550.12,166159.0,M+2Glu+H,False,VF-NPL-QTOF006601
7,ALPHA-MANGOSTIN,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1C=CC(C)C,72E2,single,0.886,681.07,100209.0,M+Glu+H,False,VF-NPL-QTOF006601,,,,,,
7,ALPHA-MANGOSTIN,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1C=CC(C)C,73B1,single_and_double,0.874,644.56,105005.0,M+Glu+H,False,VF-NPL-QTOF006601,0.943,550.09,773836.0,M+2Glu+H,False,VF-NPL-QTOF006601
7,ALPHA-MANGOSTIN,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1C=CC(C)C,73B2,single_and_double,0.874,670.23,389812.0,M+Glu+H,False,VF-NPL-QTOF006601,0.943,551.47,15323666.0,M+2Glu+H,False,VF-NPL-QTOF006601
7,ALPHA-MANGOSTIN,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1C=CC(C)C,73B3,single_and_double,0.886,670.7,3995536.0,M+Glu+H,False,VF-NPL-QTOF006601,0.946,552.05,8312824.0,M+2Glu+H,False,VF-NPL-QTOF006601
7,ALPHA-MANGOSTIN,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1C=CC(C)C,73B4,single_and_double,0.873,671.24,2075462.0,M+Glu+H,False,VF-NPL-QTOF006601,0.943,548.67,8622108.0,M+2Glu+H,False,VF-NPL-QTOF006601
7,ALPHA-MANGOSTIN,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1C=CC(C)C,73B5,single_and_double,0.877,669.44,4043197.0,M+Glu+H,False,VF-NPL-QTOF006601,0.943,551.38,14605451.0,M+2Glu+H,False,VF-NPL-QTOF006601
7,ALPHA-MANGOSTIN,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1C=CC(C)C,73C2,single,0.851,669.33,244872.0,M+Glu+H,False,VF-NPL-QTOF006601,,,,,,
7,ALPHA-MANGOSTIN,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1C=CC(C)C,73C3,single_and_double,0.888,671.26,6937743.0,M+Glu+H,False,VF-NPL-QTOF006601,0.942,548.86,2140751.0,M+2Glu+H,False,VF-NPL-QTOF006601
7,ALPHA-MANGOSTIN,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1C=CC(C)C,73C4,single,0.871,670.59,502750.0,M+Glu+H,False,VF-NPL-QTOF006601,,,,,,
7,ALPHA-MANGOSTIN,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1C=CC(C)C,73C5,single_and_double,0.881,638.2,1428493.0,M+Glu+H,False,VF-NPL-QTOF006601,0.938,547.58,10459971.0,M+2Glu+H,False,VF-NPL-QTOF006601
7,ALPHA-MANGOSTIN,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1C=CC(C)C,73C6,single_and_double,0.871,669.47,12793097.0,M+Glu+H,False,VF-NPL-QTOF006601,0.937,552.0,6056844.0,M+2Glu+H,False,VF-NPL-QTOF006601
7,ALPHA-MANGOSTIN,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1C=CC(C)C,73D1,single_and_double,0.872,644.53,114282.0,M+Glu+H,False,VF-NPL-QTOF006601,0.948,551.45,89883.0,M+2Glu+H,False,VF-NPL-QTOF006601
7,ALPHA-MANGOSTIN,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1C=CC(C)C,74C1,single,0.873,666.1,1565194.0,M+Glu+H,False,VF-NPL-QTOF006601,,,,,,
7,ALPHA-MANGOSTIN,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1C=CC(C)C,74F2,single_and_double,0.882,669.49,5162419.0,M+Glu+H,False,VF-NPL-QTOF006601,0.943,548.59,573483.0,M+2Glu+H,False,VF-NPL-QTOF006601
7,ALPHA-MANGOSTIN,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1C=CC(C)C,75D1,single_and_double,0.881,673.46,13285989.0,M+Glu+H,False,VF-NPL-QTOF006601,0.945,555.27,4100897.0,M+2Glu+H,False,VF-NPL-QTOF006601
7,ALPHA-MANGOSTIN,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1C=CC(C)C,76C1,single,0.871,671.01,220227.0,M+Glu+H,False,VF-NPL-QTOF006601,,,,,,
7,ALPHA-MANGOSTIN,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1C=CC(C)C,76C2,single,0.875,641.77,242536.0,M+Glu+H,False,VF-NPL-QTOF006601,,,,,,
7,ALPHA-MANGOSTIN,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1C=CC(C)C,76C3,single,0.86,670.65,357482.0,M+Glu+H,False,VF-NPL-QTOF006601,,,,,,
7,ALPHA-MANGOSTIN,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1C=CC(C)C,76E2,single_and_double,0.88,670.32,3770940.0,M+Glu+H,False,VF-NPL-QTOF006601,0.944,549.23,460807.0,M+2Glu+H,False,VF-NPL-QTOF006601
7,ALPHA-MANGOSTIN,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1C=CC(C)C,76E3,single,0.873,671.13,318719.0,M+Glu+H,False,VF-NPL-QTOF006601,,,,,,
7,ALPHA-MANGOSTIN,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1C=CC(C)C,76E4,single_and_double,0.885,671.34,1201194.0,M+Glu+H,False,VF-NPL-QTOF006601,0.939,549.51,386024.0,M+2Glu+H,False,VF-NPL-QTOF006601
7,ALPHA-MANGOSTIN,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1C=CC(C)C,76E6,single,0.876,670.86,141677.0,M+Glu+H,False,VF-NPL-QTOF006601,,,,,,
7,ALPHA-MANGOSTIN,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1C=CC(C)C,76E7,single_and_double,0.869,669.53,128429.0,M+Glu+H,False,VF-NPL-QTOF006601,0.929,549.89,95143.0,M+2Glu+H,False,VF-NPL-QTOF006601
7,ALPHA-MANGOSTIN,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1C=CC(C)C,76E9,single_and_double,0.881,670.77,7431838.0,M+Glu+H,False,VF-NPL-QTOF006601,0.949,551.85,5000546.0,M+2Glu+H,False,VF-NPL-QTOF006601
7,ALPHA-MANGOSTIN,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1C=CC(C)C,76F1,single_and_double,0.884,677.53,1737379.0,M+Glu+H,False,VF-NPL-QTOF006601,0.938,548.49,2783884.0,M+2Glu+H,False,VF-NPL-QTOF006601
7,ALPHA-MANGOSTIN,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1C=CC(C)C,76F2,single,0.892,675.41,472915.0,M+Glu+H,False,VF-NPL-QTOF006601,,,,,,
7,ALPHA-MANGOSTIN,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1C=CC(C)C,78D1,single,0.872,670.31,1539635.0,M+Glu+H,False,VF-NPL-QTOF006601,,,,,,
7,ALPHA-MANGOSTIN,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1C=CC(C)C,78D2,single_and_double,0.874,670.65,280654.0,M+Glu+H,False,VF-NPL-QTOF006601,0.939,555.31,10876781.0,M+2Glu+H,False,VF-NPL-QTOF006601
7,ALPHA-MANGOSTIN,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1C=CC(C)C,78D3,single_and_double,0.875,641.66,2704106.0,M+Glu+H,False,VF-NPL-QTOF006601,0.908,550.88,83654.0,M+2Glu+H,False,VF-NPL-QTOF006601
7,ALPHA-MANGOSTIN,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1C=CC(C)C,79B1,single_and_double,0.882,669.71,554967.0,M+Glu+H,False,VF-NPL-QTOF006601,0.942,549.19,354671.0,M+2Glu+H,False,VF-NPL-QTOF006601
7,ALPHA-MANGOSTIN,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1C=CC(C)C,79B10,single_and_double,0.877,670.09,2551863.0,M+Glu+H,False,VF-NPL-QTOF006601,0.936,549.09,431324.0,M+2Glu+H,False,VF-NPL-QTOF006601
7,ALPHA-MANGOSTIN,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1C=CC(C)C,79B6,single,0.886,669.5,217275.0,M+Glu+H,False,VF-NPL-QTOF006601,,,,,,
7,ALPHA-MANGOSTIN,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1C=CC(C)C,79B7,single_and_double,0.877,670.32,2052596.0,M+Glu+H,False,VF-NPL-QTOF006601,0.934,551.01,80083.0,M+2Glu+H,False,VF-NPL-QTOF006601
7,ALPHA-MANGOSTIN,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1C=CC(C)C,80B1,single,0.877,672.5,2906655.0,M+Glu+H,False,VF-NPL-QTOF006601,,,,,,
7,ALPHA-MANGOSTIN,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1C=CC(C)C,82A1,single_and_double,0.885,678.17,557417.0,M+Glu+H,False,VF-NPL-QTOF006601,0.938,549.44,375333.0,M+2Glu+H,False,VF-NPL-QTOF006601
7,ALPHA-MANGOSTIN,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1C=CC(C)C,84A2,single,0.88,671.23,116464.0,M+Glu+H,False,VF-NPL-QTOF006601,,,,,,
7,ALPHA-MANGOSTIN,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1C=CC(C)C,84A3,single,0.891,670.91,870062.0,M+Glu+H,False,VF-NPL-QTOF006601,,,,,,
7,ALPHA-MANGOSTIN,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1C=CC(C)C,84B2,single,0.85,641.97,107188.0,M+Glu+H,False,VF-NPL-QTOF006601,,,,,,
7,ALPHA-MANGOSTIN,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1C=CC(C)C,85A1,single_and_double,0.88,675.24,6361662.0,M+Glu+H,False,VF-NPL-QTOF006601,0.941,550.57,2306581.0,M+2Glu+H,False,VF-NPL-QTOF006601
7,ALPHA-MANGOSTIN,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1C=CC(C)C,85A2,single,0.88,640.27,323024.0,M+Glu+H,False,VF-NPL-QTOF006601,,,,,,
7,ALPHA-MANGOSTIN,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1C=CC(C)C,87A1,single,0.87,670.31,3106926.0,M+Glu+H,False,VF-NPL-QTOF006601,,,,,,
7,ALPHA-MANGOSTIN,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1C=CC(C)C,87A2,single,0.878,669.19,710787.0,M+Glu+H,False,VF-NPL-QTOF006601,,,,,,
