Enzyme_name,Name,CSMILES,AUC,AUC_binary
73C3,PICROTIN,CC(C)(O)C1C2OC(=O)C1C1(O)CC3OC34C(=O)OC2C14C,0.0,0
71C1,PRIMULETIN,O=c1cc(-c2ccccc2)oc2cccc(O)c12,0.0,0
76F2,ACETYL ISOGAMBOGIC ACID,CC(=O)Oc1c2c(c(CC=C(C)C)c3c1C(=O)C1=CC4CC5C(C)(C)OC(CC=C(C)C(=O)O)(C4=O)C15O3)OC(C)(CCC=C(C)C)C=C2,0.0,0
76D1,GENISTEIN,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,0.0,0
76E7,GITOXIN,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)C(O)CC65O)C4)OC3C)OC2C)CC(O)C1O,0.0,0
84A3,PATULIN,O=C1C=C2C(=CCOC2O)O1,0.0,0
ALG14LP,ESTRADIOL,CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,0.0,0
76E12,3-AMINO-BETA-PINENE,C=C1C(N)CC2CC1C2(C)C,0.0,0
78D1,AGARIC ACID,CCCCCCCCCCCCCCCCC(C(=O)O)C(O)(CC(=O)O)C(=O)O,0.0,0
76F1,PODOFILOX,COc1cc(C2c3cc4c(cc3C(O)C3COC(=O)C23)OCO4)cc(OC)c1OC,0.0,0
76E3,GUAIOL(-),CC1CCC(C(C)(C)O)CC2=C1CCC2C,0.0,0
79B3,RESVERATROL 4'-METHYL ETHER,COc1ccc(C=Cc2cc(O)cc(O)c2)cc1,0.0,0
89A2,PSEUDO-ANISATIN,CC1CC(O)C2(O)C13CC(=O)OCC2(C)C(C)(O)C(=O)C3,0.0,0
76E4,BILIRUBIN,C=CC1=C(C)C(Cc2[nH]c(Cc3[nH]c(C=c4[nH]c(O)c(C)c4=CC)c(C)c3C=CC(=O)O)c(CCC(=O)O)c2C)=NC1=O,0.0,0
79B7,BERGENIN,COc1c(O)cc2c(c1O)C1OC(CO)C(O)C(O)C1OC2=O,0.0,0
73C5,PODOTOTARIN,CC(C)c1c(O)c(-c2cc3c(c(C(C)C)c2O)CCC2C(C)(C)CCCC32C)cc2c1CCC1C(C)(C)CCCC21C,0.0,0
71B1,STROPHANTHIDINIC ACID LACTONE ACETATE,CC(=O)OC1CCC23C(=O)OC45CCC(C6=CC(=O)OC6)C4(C)CCC2C5CCC3(O)C1,0.0,0
73B3,CRUSTECDYSONE,CC(C)(O)CCC(O)C(C)(O)C1CCC2(O)C3=C(CCC12C)C1(C)CC(O)C(O)CC1C(=O)C3,0.0,0
72E1,HELICIN,O=Cc1ccccc1OC1OC(CO)C(O)C(O)C1O,0.0,0
76C5,THEAFLAVINE,O=c1c(O)cc(C2Oc3cc(O)cc(O)c3CC2O)cc2c(C3Oc4cc(O)cc(O)c4CC3O)cc(O)c(O)c12,0.0,0
76E2,OBTUSAQUINONE,COC1=CC(=O)C(=O)C=C1C=CCc1ccccc1,0.0,0
72E2,RESVERATROL 4'-METHYL ETHER,COc1ccc(C=Cc2cc(O)cc(O)c2)cc1,0.0,0
91B1,EPIAFZELECHIN TRIMETHYL ETHER,COc1ccc(C2Oc3cc(OC)cc(OC)c3CC2O)cc1,0.0,0
76F1,5-DEMETHYLNOBILETIN,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)c(OC)c3o2)cc1OC,0.0,0
85A4,RHIZOCARPIC ACID,COC(=O)C(Cc1ccccc1)=NC(=O)C(c1ccccc1)c1oc(O)c(-c2ccccc2)c1O,0.0,0
73B5,URSODIOL,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,0.0,0
73D1,4-O-METHYLPHLORACETOPHENONE,COc1cc(O)c(C(C)=O)c(O)c1,0.0,0
71D1,ASIATIC ACID,CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(CO)C5CCC43C)C2C1C,0.0,0
79B7,"3BETA-HYDROXY-23,24-BISNORCHOL-5-ENIC ACID",CC(C(=O)O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,0.0,0
73C4,VERATRIC ACID,COc1ccc(C(=O)O)cc1OC,0.0,0
72E2,4-METHYLESCULETIN,Cc1cc(=O)oc2cc(O)c(O)cc12,0.0,0
72D1,PSEUDO-ANISATIN,CC1CC(O)C2(O)C13CC(=O)OCC2(C)C(C)(O)C(=O)C3,0.0,0
72E3,PERILLIC ACID,C=C(C)C1CC=C(C(=O)O)CC1,0.0,0
85A2,SOLANESYL ACETATE,CC(=O)OCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C,0.0,0
74F2,ARACHIDIC ACID,CCCCCCCCCCCCCCCCCCCC(=O)O,0.0,0
73C5,3-NOR-3-OXOPANASINSAN-6-OL,CC1(C)CC23C(=O)CCC(O)C2(C)CCC13,0.0,0
76E3,AZELAIC ACID,O=C(O)CCCCCCCC(=O)O,0.0,0
72E2,VULPINIC ACID,COC(=O)C(=C1OC(=O)C(c2ccccc2)C1=O)c1ccccc1,0.0,0
76E2,ESTRIOL,CC12CCC3c4ccc(O)cc4CCC3C1CC(O)C2O,0.0,0
74F2,ALEURETIC ACID,O=C(O)CCCCCCCC(O)C(O)CCCCCCO,0.0,0
71B6,FRAXETIN,COc1cc2ccc(=O)oc2c(O)c1O,0.0,0
73B2,BAICALEIN,O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12,0.0,0
87A1,CROCIN,CC(C=CC=C(C)C(=O)OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)=CC=CC=C(C)C=CC=C(C)C(=O)OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,0.0,0
76E3,PODOFILOX,COc1cc(C2c3cc4c(cc3C(O)C3COC(=O)C23)OCO4)cc(OC)c1OC,0.0,0
76E9,CUCURBITACIN I,CC(C)(O)C=CC(=O)C(C)(O)C1C(O)CC2(C)C3C=CC4C(CC(=O)C(=O)C4(C)C)C3(C)C(=O)CC12C,0.0,0
78D1,EPICATECHIN MONOGALLATE,O=C(OC1Cc2c(O)cc(O)cc2OC1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1,0.0,0
71C2,GEDUNOL,CC(=O)OC1CC2C(C)(C)C(O)C=CC2(C)C2CCC3(C)C(c4ccoc4)OC(=O)C4OC43C12C,0.0,0
71C4,4'-HYDROXYCHALCONE,O=C(C=Cc1ccccc1)c1ccc(O)cc1,0.0,0
79B10,MYCOPHENOLIC ACID,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,0.0,0
71C4,YOHIMBINE,COC(=O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC21,0.0,0
79B7,CEAROIN,COc1cc(O)c(C(=O)c2ccccc2)cc1O,0.0,0
79B8,FERULIC ACID,COc1cc(C=CC(=O)O)ccc1O,0.0,0
90A4,21-ACETOXYPREGNENOLONE,CC(=O)OCC(=O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,0.0,0
82A1,HYODEOXYCHOLIC ACID,CC(CCC(=O)O)C1CCC2C3CC(O)C4CC(O)CCC4(C)C3CCC12C,0.0,0
73C3,CAMPTOTHECIN,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,0.0,0
72B1,MONOOLEIN,CCCCCCCCC=CCCCCCCCC(=O)OCC(O)CO,0.0,0
75D1,HESPERIDIN,COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3O2)cc1O,0.0,0
72E3,GRAMINE,CN(C)Cc1c[nH]c2ccccc12,0.0,0
79B1,PECTOLINARIN,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3o2)cc1,0.0,0
76C3,ANTHOTHECOL,CC(=O)OC1CC2(C)C(c3ccoc3)CC3OC32C2(C)C(=O)C(=O)C3C(C)(C)C(=O)C=CC3(C)C12,0.0,0
71C4,KUHLMANNIN,COc1c(O)cc2c(-c3ccccc3)cc(=O)oc2c1OC,0.0,0
78D1,EUPHOL,CC(C)=CCCC(C)C1CCC2(C)C3=C(CCC12C)C1(C)CCC(O)C(C)(C)C1CC3,0.0,0
90A2,GOSSYPOL,Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O,0.0,0
73C6,CHLOROGENIC ACID,O=C(C=Cc1ccc(O)c(O)c1)OC1CC(O)(C(=O)O)CC(O)C1O,0.0,0
76F1,BETA-PELTATIN,COc1cc(C2c3cc4c(c(O)c3CC3COC(=O)C32)OCO4)cc(OC)c1OC,0.0,0
87A1,ASIATIC ACID,CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(CO)C5CCC43C)C2C1C,0.0,0
84A1,4-METHYLDAPHNETIN,Cc1cc(=O)oc2c(O)c(O)ccc12,0.0,0
79B5,RHOIFOLIN,CC1OC(OC2C(Oc3cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc4c3)OC(CO)C(O)C2O)C(O)C(O)C1O,0.0,0
79B10,PROSCILLARIDIN,CC1OC(OC2C=C3CCC4C(CCC5(C)C(c6ccc(=O)oc6)CCC45O)C3(C)CC2)C(O)C(O)C1O,0.0,0
75C1,MYCOPHENOLIC ACID,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,0.0,0
86A2,NYSTATIN,CC1C=CC=CCCC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)C(O)CCC(O)CC(O)CC(O)CC(=O)OC(C)C(C)C1O)CC(O)C2C(=O)O,0.0,0
84B2,HYOSCYAMINE,CN1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,0.0,0
71B6,LARIXINIC ACID,Cc1occc(=O)c1O,0.0,0
90A4,CHRYSAROBIN,Cc1cc(O)c2c(O)c3c(O)cccc3cc2c1,0.0,0
72D1,ROSMARINIC ACID,O=C(C=Cc1ccc(O)c(O)c1)OC(Cc1ccc(O)c(O)c1)C(=O)O,0.0,0
78D1,CIANIDANOL,Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2,0.0,0
87A2,PRISTIMERIN,C=c1c(O)c(O)cc2c1=CC=C1C2(C)CCC2(C)C3CC(C)(C(=O)OC)CCC3(C)CCC12C,0.0,0
76C1,BATYL ALCOHOL,CCCCCCCCCCCCCCCCCCOCC(O)CO,0.0,0
71B2,MONOOLEIN,CCCCCCCCC=CCCCCCCCC(=O)OCC(O)CO,0.0,0
76F1,ENOXOLONE,CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,0.0,0
71B1,ASARYLALDEHYDE,COc1cc(OC)c(OC)cc1C=O,0.0,0
71B6,SKATOLE,Cc1c[nH]c2ccccc12,0.0,0
76E4,NORSTICTIC ACID,Cc1cc(O)c(C=O)c2c1C(=O)Oc1c(C)c(O)c3c(c1O2)C(O)OC3=O,0.0,0
73B2,GENIPIN,COC(=O)C1=COC(O)C2C(CO)=CCC12,0.0,0
71B2,"2',4'-DIHYDROXYCHALCONE 4'-GLUCOSIDE",O=C(C=Cc1ccccc1)c1ccc(OC2OC(CO)C(O)C(O)C2O)cc1O,0.0,0
71B2,CAPSANTHIN,CC(C=CC=C(C)C=CC(=O)C1(C)CC(O)CC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CC(O)CC1(C)C,0.0,0
ALG14LP,GIBBERELLIC ACID,C=C1CC23CC1(O)CCC2C12C=CC(O)C(C)(C(=O)O1)C2C3C(=O)O,0.0,0
76E12,LANATOSIDE C,CC(=O)OC1CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC(C)C1OC1OC(CO)C(O)C(O)C1O,0.0,0
72B2,3-AMINO-BETA-PINENE,C=C1C(N)CC2CC1C2(C)C,0.0,0
71B1,ALPHA-DIHYDROGEDUNOL,CC(=O)OC1CC2C(C)(C)C(O)CCC2(C)C2CCC3(C)C(c4ccoc4)OC(=O)C4OC43C12C,0.0,0
76C2,GEDUNOL,CC(=O)OC1CC2C(C)(C)C(O)C=CC2(C)C2CCC3(C)C(c4ccoc4)OC(=O)C4OC43C12C,0.0,0
76F2,BATYL ALCOHOL,CCCCCCCCCCCCCCCCCCOCC(O)CO,0.0,0
87A1,TRIGONELLINE,C[n+]1cccc(C(=O)[O-])c1,0.0,0
ALG14LP,URSODIOL,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,0.0,0
79B5,TIGOGENIN,CC1CCC2(OC1)OC1CC3C4CCC5CC(O)CCC5(C)C4CCC3(C)C1C2C,0.0,0
71B8,ACETYL ISOGAMBOGIC ACID,CC(=O)Oc1c2c(c(CC=C(C)C)c3c1C(=O)C1=CC4CC5C(C)(C)OC(CC=C(C)C(=O)O)(C4=O)C15O3)OC(C)(CCC=C(C)C)C=C2,0.0,0
87A1,RHETSININE,CNc1ccccc1C(=O)N1CCc2c([nH]c3ccccc23)C1=O,0.0,0
78D2,PIPERONYLIC ACID,O=C(O)c1ccc2c(c1)OCO2,0.0,0
71C5,LAPACHOL,C=C(C)C=Cc1c(O)c(O)c2ccccc2c1O,0.0,0
84A3,SOLASODINE,CC1CCC2(NC1)OC1CC3C4CC=C5CC(O)CCC5(C)C4CCC3(C)C1C2C,0.0,0
75C1,"DALBERGIONE, 4-METHOXY-4'-HYDROXY-",CC=C(C1=CC(=O)C(OC)=CC1=O)c1ccc(O)cc1,0.0,0
84A3,METHYL DESOXYCHOLATE,COC(=O)CCC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,0.0,0
79B3,ESCULETIN,O=c1ccc2cc(O)c(O)cc2o1,0.0,0
76F2,CROCIN,CC(C=CC=C(C)C(=O)OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)=CC=CC=C(C)C=CC=C(C)C(=O)OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,0.0,0
74D1,KUROMANIN,OCC1OC(Oc2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)c(O)c2)C(O)C(O)C1O,0.0,0
79B2,OCTOPAMINE,NCC(O)c1ccc(O)cc1,0.0,0
76F1,PRISTIMERIN,C=c1c(O)c(O)cc2c1=CC=C1C2(C)CCC2(C)C3CC(C)(C(=O)OC)CCC3(C)CCC12C,0.0,0
73C2,TOTAROL,CC(C)c1c(O)ccc2c1CCC1C(C)(C)CCCC21C,0.0,0
71D1,CHOLESTEROL,CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,0.0,0
78D2,PISCIDIC ACID,O=C(O)C(O)C(O)(Cc1ccc(O)cc1)C(=O)O,0.0,0
82A1,HARMALINE,COc1ccc2c3c([nH]c2c1)C(C)=NCC3,0.0,0
84B2,EPIGALLOCATECHIN-3-MONOGALLATE,O=C(OC1Cc2c(O)cc(O)cc2OC1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,0.0,0
75C1,"3,7-DIHYDROXYFLAVONE",O=c1c(O)c(-c2ccccc2)oc2cc(O)ccc12,0.0,0
76E12,RESVERATROL 4'-METHYL ETHER,COc1ccc(C=Cc2cc(O)cc(O)c2)cc1,0.0,0
85A1,OLEANOIC ACID,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,0.0,0
75B2,"DEOXYSAPPANONE B 7,3'-DIMETHYL ETHER",COc1ccc2c(c1)OCC(Cc1ccc(O)c(OC)c1)C2=O,0.0,0
84A1,MADECASSIC ACID,CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(CO)C5C(O)CC43C)C2C1C,0.0,0
73C4,BETA-TOXICAROL,COc1cc2c(cc1OC)C1C(=O)c3c(cc4c(c3O)C=CC(C)(C)O4)OC1CO2,0.0,0
80B1,QUERCITRIN,CC1OC(Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O,0.0,0
ALG14LP,7-OXOCHOLESTEROL,CC(C)CCCC(C)C1CCC2C3C(=O)C=C4CC(O)CCC4(C)C3CCC12C,0.0,0
76E9,THEAFLAVIN MONOGALLATES,O=C(OC1Cc2c(O)cc(O)cc2OC1c1cc(=O)c(O)c2c(O)c(O)cc(C3Oc4cc(O)cc(O)c4CC3O)c2c1)c1cc(O)c(O)c(O)c1,0.0,0
79B1,MUNDULONE,COc1c(-c2coc3cc4c(cc3c2=O)CC(O)C(C)(C)O4)ccc2c1C=CC(C)(C)O2,0.0,0
86A2,ARTEMISIN,CC1=C2C3OC(=O)C(C)C3C(O)CC2(C)C=CC1=O,0.0,0
84A4,LOBELINE,CN1C(CC(=O)c2ccccc2)CCCC1CC(O)c1ccccc1,0.0,0
87A2,DIHYDROJASMONIC ACID,CCCCCC1C(=O)CCC1CC(=O)O,0.0,0
73C3,URSODIOL,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,0.0,0
79B8,"1,7-DIDEACETOXY-1,7-DIOXO-3-DEACETYLKHIVORIN",CC1(C)C(O)CC(=O)C2(C)C1CC(=O)C1(C)C2CCC2(C)C(c3ccoc3)OC(=O)C3OC321,0.0,0
75C1,PARTHENOLIDE,C=C1C(=O)OC2C1CCC(C)=CCCC1(C)OC21,0.0,0
73B2,MORIN,O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,0.0,0
72E1,"2-HYDROXY-3,4-DIMETHOXYBENZOIC ACID",COc1ccc(C(=O)O)c(O)c1OC,0.0,0
71C3,4-METHYLESCULETIN,Cc1cc(=O)oc2cc(O)c(O)cc12,0.0,0
84A4,EMODIN,Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O,0.0,0
76E4,RUTOSIDE (RUTIN),CC1OC(OCC2OC(Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,0.0,0
71D1,SHIKIMIC ACID,O=C(O)C1=CC(O)C(O)C(O)C1,0.0,0
76E9,HAEMATOPORPHYRIN,CC1=C(C(C)O)c2cc3nc(cc4[nH]c(cc5[nH]c(cc1n2)c(C)c5CCC(=O)O)c(CCC(=O)O)c4C)C(C(C)O)=C3C,0.0,0
73B5,4'-HYDROXYCHALCONE,O=C(C=Cc1ccccc1)c1ccc(O)cc1,0.0,0
80A2,DIHYDROMUNDULETONE,COc1c(CC(=O)c2cc3c(cc2O)OC(C)(C)C(O)C3)ccc2c1C=CC(C)(C)O2,0.0,0
71C2,7-DEACETYLKHIVORIN,CC(=O)OC1CC(OC(C)=O)C2(C)C(CC(O)C3(C)C2CCC2(C)C(c4ccoc4)OC(=O)C4OC423)C1(C)C,0.0,0
73C4,BETA-CARYOPHYLLENE ALCOHOL,CC12CCCC(O)(C1)C1CC(C)(C)C1CC2,0.0,0
76E9,ARBUTIN,OCC1OC(Oc2ccc(O)cc2)C(O)C(O)C1O,0.0,0
75D1,METHYL 7-DESHYDROXYPYROGALLIN-4-CARBOXYLATE,COC(=O)c1cc(=O)c(O)c2c(O)c(O)ccc2c1,0.0,0
71C5,(+)-NOREPHEDRINE,CC(N)C(O)c1ccccc1,0.0,0
91B1,4-METHYLESCULETIN,Cc1cc(=O)oc2cc(O)c(O)cc12,0.0,0
79B5,BETA-PELTATIN,COc1cc(C2c3cc4c(c(O)c3CC3COC(=O)C32)OCO4)cc(OC)c1OC,0.0,0
79B6,HEDERAGENIN,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(CO)C5CCC43C)C2C1,0.0,0
71C4,PIPERONYLIC ACID,O=C(O)c1ccc2c(c1)OCO2,0.0,0
71B8,BERGENIN,COc1c(O)cc2c(c1O)C1OC(CO)C(O)C(O)C1OC2=O,0.0,0
86A2,SHIKIMIC ACID,O=C(O)C1=CC(O)C(O)C(O)C1,0.0,0
76E7,IRIGENOL,O=c1c(-c2cc(O)c(O)c(O)c2)coc2cc(O)c(O)c(O)c12,0.0,0
73C3,LOBARIC ACID,CCCCCc1c2c(cc(O)c1C(=O)O)OC(=O)c1c(cc(OC)cc1C(=O)CCCC)O2,0.0,0
91B1,HEMATEIN,Oc1cc2c(cc1O)=C1c3ccc(O)c(O)c3OCC1(O)C=2,0.0,0
76E7,METHYL DESOXYCHOLATE,COC(=O)CCC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,0.0,0
74B1,(+)-NOREPHEDRINE,CC(N)C(O)c1ccccc1,0.0,0
71C1,21-ACETOXYPREGNENOLONE,CC(=O)OCC(=O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,0.0,0
73B2,HEDERAGENIN,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(CO)C5CCC43C)C2C1,0.0,0
78D3,(+)-NOREPHEDRINE,CC(N)C(O)c1ccccc1,0.0,0
74D1,BETULINIC ACID,C=C(C)C1CCC2(C(=O)O)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,0.0,0
84A3,4-O-METHYLPHLORACETOPHENONE,COc1cc(O)c(C(C)=O)c(O)c1,0.0,0
73C3,KINETIN,c1coc(CNc2ncnc3[nH]cnc23)c1,0.0,0
74B1,(-)-SALSOLINE,COc1cc2c(cc1O)CCNC2C,0.0,0
75B2,TRYPTOPHAN,NC(Cc1c[nH]c2ccccc12)C(=O)O,0.0,0
79B8,3BETA-HYDROXYDEOXODIHYDRODEOXYGEDUNIN,CC(=O)OC1CC2C(C)(C)C(O)CCC2(C)C2CCC3(C)C(=CC(=O)OC3c3ccoc3)C12C,0.0,0
72B2,DEOXYCHOLIC ACID,CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,0.0,0
75C1,ONONETIN,COc1ccc(CC(=O)c2ccc(O)cc2O)cc1,0.0,0
76E9,KINETIN,c1coc(CNc2ncnc3[nH]cnc23)c1,0.0,0
73B3,LUNARINE,O=C1CCC23C=CC(=O)NCCCCNCCCNC(=O)C=Cc4ccc(c2c4)OC3C1,0.0,0
76E6,CAFESTOL,CC12CCc3occc3C1CCC13CC(CCC12)C(O)(CO)C3,0.0,0
72B1,GOSSYPOL,Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O,0.0,0
89A1,VINCAMINE,CCC12CCCN3CCc4c(n(c5ccccc45)C(O)(C(=O)OC)C1)C32,0.0,0
79B7,UMBELLIFERONE,O=c1ccc2ccc(O)cc2o1,0.0,0
75C1,"2',4'-DIHYDROXYCHALCONE 4'-GLUCOSIDE",O=C(C=Cc1ccccc1)c1ccc(OC2OC(CO)C(O)C(O)C2O)cc1O,0.0,0
71D1,4'-HYDROXYCHALCONE,O=C(C=Cc1ccccc1)c1ccc(O)cc1,0.0,0
84B2,TRIGONELLINE,C[n+]1cccc(C(=O)[O-])c1,0.0,0
71C3,PICROTIN,CC(C)(O)C1C2OC(=O)C1C1(O)CC3OC34C(=O)OC2C14C,0.0,0
73B3,GAMBOGIC ACID,CC(C)=CCCC1(C)C=Cc2c(O)c3c(c(CC=C(C)C)c2O1)OC12C(=CC4CC1C(C)(C)OC2(CC=C(C)C(=O)O)C4=O)C3=O,0.0,0
73B1,ALEURETIC ACID,O=C(O)CCCCCCCC(O)C(O)CCCCCCO,0.0,0
73B1,3BETA-HYDROXYDEOXODIHYDRODEOXYGEDUNIN,CC(=O)OC1CC2C(C)(C)C(O)CCC2(C)C2CCC3(C)C(=CC(=O)OC3c3ccoc3)C12C,0.0,0
91B1,4-ACETOXYPHENOL,CC(=O)Oc1ccc(O)cc1,0.0,0
76E3,PRASTERONE,CC12CCC3C(CC=C4CC(O)CCC43C)C1CCC2=O,0.0,0
85A1,PIPERONIC ACID,O=C(O)C=CC=Cc1ccc2c(c1)OCO2,0.0,0
79B5,"DESACETYL (7)KHIVORINIC ACID, METHYL ESTER",COC(=O)C1OC(=O)C2OC23C1(C)CCC1C2(C)C(OC(C)=O)CC(OC(C)=O)C(C)(C)C2CC(O)C13C,0.0,0
80A2,CATECHIN TETRAMETHYLETHER,COc1cc(OC)c2c(c1)OC(c1ccc(OC)c(OC)c1)C(O)C2,0.0,0
89A2,PECTOLINARIN,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3o2)cc1,0.0,0
72B1,EMETINE,CCC1CN2CCc3cc(OC)c(OC)cc3C2CC1CC1NCCc2cc(OC)c(OC)cc21,0.0,0
90A4,TRIDESACETOXYKHIVORIN,CC1(C)C(O)CC(O)C2(C)C1CC(O)C1(C)C2CCC2(C)C(c3ccoc3)OC(=O)C3OC321,0.0,0
74F2,EUPHOL,CC(C)=CCCC(C)C1CCC2(C)C3=C(CCC12C)C1(C)CCC(O)C(C)(C)C1CC3,0.0,0
74F2,DEHYDROABIETAMIDE,CC(C)c1ccc2c(c1)CCC1C(C)(C(N)=O)CCCC21C,0.0,0
72B3,7-AMINOCEPHALOSPORANIC ACID,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(N)C2SC1,0.0,0
71C3,"1,7-DIDEACETOXY-1,7-DIOXO-3-DEACETYLKHIVORIN",CC1(C)C(O)CC(=O)C2(C)C1CC(=O)C1(C)C2CCC2(C)C(c3ccoc3)OC(=O)C3OC321,0.0,0
75B2,THEAFLAVINE,O=c1c(O)cc(C2Oc3cc(O)cc(O)c3CC2O)cc2c(C3Oc4cc(O)cc(O)c4CC3O)cc(O)c(O)c12,0.0,0
87A1,CHRYSANTHEMIC ACID,CC(C)=CC1C(C(=O)O)C1(C)C,0.0,0
76D1,GLUTAMINE (L),NC(=O)CCC(N)C(=O)O,0.0,0
73B5,TODDALOLACTONE,COc1cc2oc(=O)ccc2c(OC)c1CC(O)C(C)(C)O,0.0,0
72E2,HYDROXYPROGESTERONE,CC(=O)C1(O)CCC2C3CC=C4CC(=O)CCC4(C)C3CCC21C,0.0,0
76E9,DIGITOXIN,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,0.0,0
84A1,CHOL-11-ENIC ACID,CC(CCC(=O)O)C1CCC2C3CCC4CC(=O)CCC4(C)C3C=CC12C,0.0,0
73B3,FRAXETIN,COc1cc2ccc(=O)oc2c(O)c1O,0.0,0
71B6,NARINGIN,CC1OC(OC2C(Oc3cc(O)c4c(c3)OC(c3ccc(O)cc3)CC4=O)OC(CO)C(O)C2O)C(O)C(O)C1O,0.0,0
76C1,ARTHONIOIC ACID,CCCCCC(=O)Cc1cc(O)cc(O)c1C(=O)Oc1cc(CC(=O)CCCCC)c(C(=O)O)c(OC)c1,0.0,0
79B10,JUAREZIC ACID,O=C(O)C=CC=Cc1ccccc1,0.0,0
71B6,BOLDINE,COc1cc2c(cc1O)CC1c3c(cc(O)c(OC)c3-2)CCN1C,0.0,0
73B5,(+)-NOREPHEDRINE,CC(N)C(O)c1ccccc1,0.0,0
